Question,Answer,source,user_text,assistant_text,user_words,assistant_words,length_ratio,assistant_fkg
What can make it harder for our body to fight off germs and viruses?,"Not getting enough sleep, or not eating enough healthy foods.",child_qa,What can make it harder for our body to fight off germs and viruses?,"Not getting enough sleep, or not eating enough healthy foods.",14,10,0.7142857142857143,6.010000000000002
Do engineers need to be good at math?,"Yes! Math helps them calculate things, make sure their designs are safe, and work with measurements.",child_qa,Do engineers need to be good at math?,"Yes! Math helps them calculate things, make sure their designs are safe, and work with measurements.",8,16,2.0,6.137499999999999
What kind of machine is used to make cloth out of cotton or yarn?,A loom! It weaves threads together to create fabric.,child_qa,What kind of machine is used to make cloth out of cotton or yarn?,A loom! It weaves threads together to create fabric.,14,9,0.6428571428571429,4.964444444444446
"What are muscles, and why are they important?",Muscles are the parts of our body that help us move. Exercise makes them stronger!,child_qa,"What are muscles, and why are they important?",Muscles are the parts of our body that help us move. Exercise makes them stronger!,8,15,1.875,3.8550000000000004
Why is cooking sometimes called a 'science experiment'?,"Recipes are kind of like formulas!  Ingredients react to each other, and heat changes things.",child_qa,Why is cooking sometimes called a 'science experiment'?,"Recipes are kind of like formulas!  Ingredients react to each other, and heat changes things.",8,15,1.875,7.001666666666669
What's the opposite of 'wet'?,Dry!,child_qa,What's the opposite of 'wet'?,Dry!,5,1,0.2,-3.3999999999999986
Is it okay to ask for help after you've tried to solve something on your own?,Definitely! Sometimes a fresh perspective or a little guidance is all you need.,child_qa,Is it okay to ask for help after you've tried to solve something on your own?,Definitely! Sometimes a fresh perspective or a little guidance is all you need.,16,13,0.8125,8.541538461538462
What should make up the biggest part of a healthy meal?,Fruits and vegetables!  They fill us up and give us lots of good vitamins.,child_qa,What should make up the biggest part of a healthy meal?,Fruits and vegetables!  They fill us up and give us lots of good vitamins.,11,14,1.2727272727272727,2.3114285714285714
"If someone is hurt, but it's not a big emergency, where could you take them for help?",A doctor's office or an urgent care clinic.,child_qa,"If someone is hurt, but it's not a big emergency, where could you take them for help?",A doctor's office or an urgent care clinic.,17,8,0.47058823529411764,5.230000000000004
Can you pack your own lunch for school sometimes?,Maybe!  It's a good way to choose foods you like and learn responsibility.,child_qa,Can you pack your own lunch for school sometimes?,Maybe!  It's a good way to choose foods you like and learn responsibility.,9,13,1.4444444444444444,6.726153846153846
Why do we have joints?,"Joints are where bones connect, allowing us to bend and move in all sorts of directions.",child_qa,Why do we have joints?,"Joints are where bones connect, allowing us to bend and move in all sorts of directions.",5,16,3.2,6.137499999999999
Why is staying hydrated important for athletes?,"Water keeps our bodies working properly, and we lose extra water through sweat when we exercise.",child_qa,Why is staying hydrated important for athletes?,"Water keeps our bodies working properly, and we lose extra water through sweat when we exercise.",7,16,2.2857142857142856,9.825
What did Leonardo da Vinci do?,"He was a painter, sculptor, inventor, and more! Famous for paintings like the Mona Lisa.",child_qa,What did Leonardo da Vinci do?,"He was a painter, sculptor, inventor, and more! Famous for paintings like the Mona Lisa.",6,15,2.5,5.428333333333338
What are some traditional foods from different countries?,"Pizza (Italy), Sushi (Japan), Tacos (Mexico), Pad Thai (Thailand)... the world is a delicious place!",child_qa,What are some traditional foods from different countries?,"Pizza (Italy), Sushi (Japan), Tacos (Mexico), Pad Thai (Thailand)... the world is a delicious place!",8,15,1.875,7.7883333333333375
What is a family?,"People who love and care for each other.  It can be parents, siblings, grandparents, aunts, uncles, cousins...even pets!",child_qa,What is a family?,"People who love and care for each other.  It can be parents, siblings, grandparents, aunts, uncles, cousins...even pets!",4,18,4.5,5.6200000000000045
Why do some plants smell bad?,Some plants smell bad to keep hungry bugs away or to attract special bugs that help them grow.,child_qa,Why do some plants smell bad?,Some plants smell bad to keep hungry bugs away or to attract special bugs that help them grow.,6,18,3.0,5.852222222222224
Should we drink lots of water or sugary drinks like soda?,Water! It's the healthiest drink for our bodies.,child_qa,Should we drink lots of water or sugary drinks like soda?,Water! It's the healthiest drink for our bodies.,11,8,0.7272727272727273,6.705000000000002
Why do we need to follow rules?,"Rules help keep us safe, make things fair, and help everyone get along and live together peacefully.",child_qa,Why do we need to follow rules?,"Rules help keep us safe, make things fair, and help everyone get along and live together peacefully.",7,17,2.4285714285714284,7.698823529411765
What are some healthy snacks you can assemble with no cooking required?,"Ants on a log (celery with peanut butter and raisins), apple slices with cheese, yogurt with fruit.",child_qa,What are some healthy snacks you can assemble with no cooking required?,"Ants on a log (celery with peanut butter and raisins), apple slices with cheese, yogurt with fruit.",12,17,1.4166666666666667,8.39294117647059
What's a fastener that helps keep our pants up?,A belt!,child_qa,What's a fastener that helps keep our pants up?,A belt!,9,2,0.2222222222222222,-3.01
How can you make your writing more exciting?,"Use strong verbs, interesting adjectives, and different kinds of sentences!",child_qa,How can you make your writing more exciting?,"Use strong verbs, interesting adjectives, and different kinds of sentences!",8,10,1.25,9.55
Can watching TV count as exercise?,Not really.  Exercise needs to get your body moving.,child_qa,Can watching TV count as exercise?,Not really.  Exercise needs to get your body moving.,6,9,1.5,6.2755555555555596
Is a bus driver a helper?,"Absolutely! They get people where they need to go, especially kids going to school.",child_qa,Is a bus driver a helper?,"Absolutely! They get people where they need to go, especially kids going to school.",6,14,2.3333333333333335,7.570000000000004
What is the very first word many babies learn to say?,"Mama, dada, or simple words for things they see.",child_qa,What is the very first word many babies learn to say?,"Mama, dada, or simple words for things they see.",11,9,0.8181818181818182,3.653333333333336
Sometimes foods come in glass jars instead of plastic. Is this a more responsible choice?,"Often, yes! Glass can be recycled more easily than some plastics.",child_qa,Sometimes foods come in glass jars instead of plastic. Is this a more responsible choice?,"Often, yes! Glass can be recycled more easily than some plastics.",15,11,0.7333333333333333,6.936363636363637
What does a red circle with a white line through it mean?,Do Not Enter. This means you cannot drive down that street.,child_qa,What does a red circle with a white line through it mean?,Do Not Enter. This means you cannot drive down that street.,12,11,0.9166666666666666,0.5004545454545486
Do engineers help design our phones and computers?,Absolutely!  Computer engineers and software engineers are essential for all the technology we use. ,child_qa,Do engineers help design our phones and computers?,Absolutely!  Computer engineers and software engineers are essential for all the technology we use. ,8,14,1.75,14.312857142857148
Why do we have belly buttons?,"When we were babies inside our mommies, we were connected to them by a special cord. The belly button is a scar where that cord used to be!",child_qa,Why do we have belly buttons?,"When we were babies inside our mommies, we were connected to them by a special cord. The belly button is a scar where that cord used to be!",6,28,4.666666666666667,5.462857142857143
"Have you ever twisted something into wood, or used a jar lid?  What simple machine does that use?","A screw!  It's an inclined plane wrapped around and around, making it easier to push into things.",child_qa,"Have you ever twisted something into wood, or used a jar lid?  What simple machine does that use?","A screw!  It's an inclined plane wrapped around and around, making it easier to push into things.",18,17,0.9444444444444444,7.698823529411765
